name,artist_1,artist_2,uri,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
Highs and Lows,M1ND,,spotify:track:4dQnB3QEMMo8hmTHnAON1d,120857,0.138,0.0525,3,-30.337,1,0.0515,0.742,0.909,0.114,0.0646,69.962,1
Getting Dark,Josep Alba,,spotify:track:1kCFx8lNstjQwXGBmKnciW,216620,0.117,0.121,6,-22.695,0,0.047,0.781,0.816,0.101,0.0383,85.191,1
Breathe Out,Mayol,,spotify:track:1dCxoavyHK6qycS6OyqVfH,171892,0.2,0.102,7,-21.987,0,0.0363,0.957,0.929,0.122,0.062,73.798,1
Trust the Winds,Northern Lights,,spotify:track:4ZknZFZC856pglYDpLdGzS,181200,0.167,0.136,5,-16.866,0,0.0421,0.894,0.911,0.103,0.0616,128.181,1
In praise of rainbows,Monorie,,spotify:track:0evjdmrPox5KkUmNr8Sb4v,238008,0.131,0.163,4,-22.965,0,0.0406,0.921,0.879,0.0716,0.0373,88.686,1
She’ll be right,Jordan Beggs,,spotify:track:0ttVkIiUhVo6j6cxJ6Rnbr,195500,0.166,0.00402,9,-36.024,1,0.0397,0.995,0.895,0.0966,0.0934,75.968,1
White Clouds,Night Sounds,,spotify:track:0oc8j70828V2wJgp7PIWEk,179649,0.149,0.223,6,-15.447,0,0.0356,0.826,0.806,0.108,0.223,172.929,1
Breathing Bells,Calma,,spotify:track:3Fux0MjrZert93z8sT3zNp,201432,0.078,0.118,1,-23.627,1,0.0423,0.974,0.952,0.0987,0.0362,177.693,1
Two Wave Hold Down,Felix Johansson Carne,,spotify:track:0esCZq7v3AdXbiB8a35B8D,198688,0.159,0.079,6,-22.843,1,0.0391,0.954,0.783,0.11,0.0461,65.535,1
Cascade Falls,Lucy Vincent,,spotify:track:1591z94537Jtp4jy8fiPTC,232000,0.288,0.218,6,-17.57,1,0.0487,0.989,0.963,0.0821,0.108,120.03,1
Circadian,Alan Ellis,,spotify:track:3bb6awuqz2ZJggqGtvPVYE,172208,0.215,0.0441,8,-24.86,1,0.0362,0.976,0.901,0.0818,0.0378,94.123,1
Levitate,Lost Wings,,spotify:track:7dZchcSQZRcqLs9g5FkbYs,90500,0.102,0.0332,3,-26.731,0,0.0412,0.915,0.965,0.108,0.171,178.432,1
Zentrovert,Chuck Namaste,,spotify:track:0TV6pAwcHotS0Mhd4YP1bd,198261,0.137,0.0759,9,-28.412,1,0.0488,0.962,0.887,0.0942,0.0374,68.351,1
First Breath,Ella Drake,,spotify:track:1JOwulZA39X5su0EiBb6J6,160000,0.113,0.158,1,-19.807,0,0.0492,0.987,0.934,0.109,0.0814,75.22,1
Astral Roar,Lama House,,spotify:track:48yKwM6nTNFrZm09Feix46,212250,0.155,0.282,9,-15.103,1,0.0326,0.811,0.905,0.111,0.0371,135.392,1
[Nowhere],Gem Club,,spotify:track:1KR69UXMtGLsKvtwyBTny4,128285,0.168,0.429,9,-13.809,0,0.0383,0.831,0.993,0.101,0.116,64.014,1
Solitude,Antologie,,spotify:track:1sPHdG6zyTuvpX9rWV5rEz,148636,0.238,0.0491,9,-29.97,0,0.0399,0.982,0.875,0.107,0.0476,73.782,1
In a Lifetime,Shy Monster,,spotify:track:2ABewFysEqaZ7PNDXc2ISD,88491,0.112,0.013,10,-23.508,0,0.0457,0.227,0.922,0.112,0.291,69.378,1
Sycamore,Cymbiose,,spotify:track:13fgubwPyMcHlAswK3uYmB,290625,0.125,0.0904,10,-23.486,0,0.0426,0.938,0.951,0.0784,0.073,80.797,1
Rooftops,AMBIE,,spotify:track:7m9s5U1FjcFDLorvn1TD4l,152880,0.116,0.251,4,-19.499,1,0.0391,0.731,0.861,0.149,0.299,59.963,1
Utopia,Sudestada X,,spotify:track:5TCFzGCMYTVONeGJuk8F8G,184218,0.147,0.106,11,-25.804,0,0.0419,0.994,0.942,0.0766,0.158,68.701,1
Sleepless Owl,Cosmic Nuit,,spotify:track:5zDdkD0Aw6KnjGbDOVsMTH,120372,0.426,0.0384,0,-21.131,1,0.0367,0.645,0.898,0.112,0.24,100.869,1
Final Departure,Curved Mirror,,spotify:track:7qGotL0LmGAx2622BrJdYa,233795,0.144,0.136,0,-19.096,1,0.0437,0.965,0.938,0.112,0.0362,63.067,1
Ananda,Light Garden,,spotify:track:5cUE9WfhOMXemLX0stj0XT,142642,0.0907,0.171,0,-17.808,1,0.0346,0.92,0.913,0.115,0.0357,86.785,1
One Of Those Nights,IGRAINE,,spotify:track:32qRVgKn3l363svFskerhv,168312,0.419,0.00858,7,-31.103,1,0.0352,0.995,0.875,0.135,0.253,70.463,1
Wrapped in Warmth,Multicolored Dreams,,spotify:track:6vUO4F4h0Fg01FyiWFa8hb,212400,0.216,0.148,0,-19.054,1,0.0447,0.175,0.814,0.108,0.0311,120.107,1
Returning,Oscar Sol,,spotify:track:0jNDmSQYJjV7bi6cMgpDqB,188000,0.156,0.143,7,-20.545,0,0.0377,0.888,0.951,0.107,0.0373,180.011,1
Peaceful Memories,Cooper Sams,,spotify:track:0FdJCIHRuXwUZPKiyj0jcY,196627,0.267,0.0362,0,-28.752,1,0.0403,0.97,0.982,0.112,0.0608,82.768,1
Distance,The Lay-Backs,,spotify:track:1HLhzy4HcqEe0UUXuscO0C,216000,0.308,0.261,5,-21.469,1,0.0379,0.941,0.893,0.081,0.0382,79.874,1
White Noise,M1ND,,spotify:track:4bRFA518eVXt6aXvf4YLVU,171356,0.155,0.0465,7,-29.63,1,0.0369,0.772,0.796,0.181,0.155,75.465,1
Piano Eléctrico,Rancul,,spotify:track:658ysPC6WdtiRSQjiv2AJZ,105627,0.532,0.204,2,-19.805,1,0.0477,0.851,0.96,0.108,0.0399,120.09,1
Calm Wilderness,Night Sounds,,spotify:track:44Co96UhNfnq258r2VybLE,231724,0.186,0.271,7,-17.149,1,0.0449,0.886,0.961,0.141,0.0684,115.896,1
Moving Silence,Spirits Of Our Dreams,,spotify:track:08Mk6wrJu3giNbV2oy6Vv8,125079,0.328,0.0746,0,-23.439,0,0.0323,0.969,0.862,0.117,0.0395,74.077,1
Solar Flare,The Sleepwalkers,,spotify:track:3xjw05QjP8v7aQAqRZsiTw,236981,0.279,0.0257,9,-24.824,0,0.0381,0.948,0.94,0.0903,0.0421,130.01,1
The Music Box,Ave Air,,spotify:track:0q4M2RzupQ3wszvQ6RhLZ5,197679,0.558,0.185,8,-18.487,0,0.0315,0.972,0.906,0.382,0.123,111.985,1
Stuor Muorkke,Laponia,,spotify:track:0YicEESY4K4uK5iXldrVN6,107500,0.337,0.0304,9,-26.087,0,0.0465,0.977,0.872,0.102,0.145,113.553,1
Lucid,Astron,,spotify:track:3TKabaNGBzTez8EOGbdxrs,205714,0.205,0.111,3,-26.252,0,0.0443,0.904,0.956,0.107,0.0399,135.758,1
Peaceful Embrace,Milo Graves,,spotify:track:0qSH9RUBQc2Yl1EsUvbjJ2,256000,0.147,0.294,5,-17.066,1,0.0441,0.733,0.931,0.111,0.0398,172.319,1
The Mystery,Pathfinder,,spotify:track:0FsQ35iQbVF9UQPZxBhbo1,221089,0.198,0.141,0,-21.358,1,0.0379,0.806,0.835,0.0961,0.0334,74.184,1
Orbit,Epic Centre,,spotify:track:0k2baNK3JldkN4gBfIJUOo,124417,0.136,0.0624,9,-22.972,0,0.0359,0.911,0.864,0.113,0.037,77.494,1
Tsubaki Bonfire,Cora Zea,,spotify:track:3rfQluHSsE4X0FOWQTgx6A,232375,0.332,0.205,4,-16.502,1,0.0369,0.892,0.876,0.109,0.133,119.971,1
Arrival of Infinity,Dreamscaper,,spotify:track:6sUrPSWkKkWSGVBMbyUajz,219800,0.224,0.0302,2,-32.056,1,0.0363,0.993,0.923,0.0876,0.15,75.522,1
Träumen,Phillipp Vogler,,spotify:track:1jbroaceVo98T5eiFszvrS,149000,0.295,0.0155,1,-32.415,1,0.05,0.996,0.954,0.118,0.0375,60.401,1
Lucid Alchemy,Ruud Vanderwege,,spotify:track:7u7dK1IXsG4jdB6bK9PCFm,258929,0.437,0.0465,0,-26.779,1,0.0435,0.894,0.923,0.12,0.1,119.958,1
Slowing Down,The Tides,,spotify:track:53aWu335TEo8x7saypCiMN,155676,0.176,0.076,5,-26.603,1,0.0413,0.26,0.916,0.0999,0.0356,132.222,1
Selina's Lullaby,Phabels,,spotify:track:5fuX8gwk2TGrpIKX6RR4Y3,138500,0.173,0.0768,5,-25.439,1,0.0341,0.911,0.951,0.0926,0.0664,91.807,1
Coherent,Infinity Ripple,,spotify:track:4C0x2pAEyiGOp7C5VwJpou,172236,0.354,0.198,6,-19.679,1,0.0305,0.876,0.793,0.135,0.0538,106.326,1
Apple,Phabels,,spotify:track:1TFOmWCZQoDB8HNa0f6guN,99500,0.496,0.0317,3,-28.174,1,0.0932,0.995,0.932,0.108,0.347,65.872,1
Temple of Peace,Gloans,,spotify:track:0qLkLemmQaimQxGy7wXDzM,191689,0.161,0.00825,4,-36.914,1,0.0367,0.842,0.882,0.109,0.0357,74.711,1
Phoenix,Primer Dia,,spotify:track:1PKG43MUDvPgXpUODaU6mW,133504,0.284,0.143,4,-23.331,0,0.0359,0.97,0.918,0.0731,0.239,72.019,1
Rêvasseur,Charmaine D'Avis,,spotify:track:64zhFuKM4TwZ0dcKogeKAN,203500,0.176,0.0244,2,-32.609,1,0.0391,0.979,0.864,0.0881,0.0932,64.747,1
Gratitude,Stone Desert,,spotify:track:6uQzZwosuNDHx0V4gMXH8r,157385,0.655,0.195,0,-21.906,1,0.0357,0.978,0.896,0.0688,0.62,130.041,1
Afterglow,Samuel Meadow,,spotify:track:6FTxHHQ5B5FAKUaClDCFb9,190055,0.22,0.0616,4,-25.519,1,0.0377,0.77,0.859,0.112,0.0395,60.878,1
Tomb,Sebastián Escofet,,spotify:track:6WTGLr26egcppsIEHeBuL3,135187,0.238,0.141,0,-31.991,1,0.039,0.945,0.932,0.0656,0.0419,60.672,1
Greylock,Kyle McEvoy,Sunshine Recorder,spotify:track:6m0JfViWywZKkeeAMw0yFr,205721,0.0769,0.207,4,-22.718,1,0.0499,0.541,0.941,0.106,0.035,73.178,1
Storulvån,Ström,,spotify:track:1i8DuLXHYm1i3W2aIvb6mn,173875,0.244,0.19,0,-22.48,1,0.0334,0.932,0.944,0.111,0.0524,73.919,1
Progress,Ever So Blue,,spotify:track:6oJIMUBDopuFljMNBFrq9Z,138629,0.268,0.0234,0,-27.141,1,0.0487,0.995,0.929,0.0975,0.0382,99.734,1
Slumbers,Cave Painters,,spotify:track:3BSKxVvda7WjfYIm3rhOgY,211605,0.188,0.104,8,-28.142,0,0.0442,0.773,0.773,0.111,0.0403,126.291,1
Unity,Arush Mandal,,spotify:track:0gcxkJ3YAK9xp7tPZaNVAJ,201224,0.0769,0.126,5,-20.701,1,0.0444,0.953,0.903,0.11,0.0341,80.831,1
Vuggevise,Minik Knudsen,,spotify:track:7rvlOw2fPjxbcZSNKifEHq,190500,0.257,0.0123,9,-34.145,1,0.0402,0.991,0.92,0.0949,0.0687,113.303,1
När natten faller,Nathanael Ekström,,spotify:track:4LrzFAJhBvcvSUfFTmNfRZ,129000,0.265,0.0184,6,-32.578,0,0.0436,0.99,0.911,0.0914,0.13,113.84,1
Moons in the Rings,Interstellar Journey,,spotify:track:3Y3u0mF1FF8Psi7PDnSvLI,176000,0.172,0.0338,0,-31.322,1,0.0355,0.936,0.944,0.0939,0.0381,85.53,1
Depth of Mind,Pásztor Bernadett,,spotify:track:50AtDtIeRZV9MTXahpjGoD,218435,0.553,0.0788,0,-24.677,1,0.0365,0.965,0.901,0.105,0.298,130.015,1
Gentle Clouds,Antonin Luther,,spotify:track:1IRR5rfYWEjE3EiWi9JVZQ,186000,0.406,0.00856,9,-33.102,0,0.0306,0.985,0.949,0.0763,0.0376,70.044,1
Fragments,Oliver Évilo,,spotify:track:6CpQnALvep6fYnL0BKNsOy,131750,0.38,0.00463,2,-31.997,0,0.0467,0.992,0.942,0.0972,0.238,126.978,1
Ballroom #1,Sam Sandro,,spotify:track:0yMZQVQWccQeS9J24vJ9up,201000,0.284,0.0151,0,-30.436,1,0.0434,0.975,0.926,0.0809,0.0389,82.909,1
Dreaming,Sarah Neumann,,spotify:track:2ehZXVH7qTOFxxDZymEffu,170625,0.336,0.00779,9,-32.187,1,0.0334,0.956,0.901,0.109,0.122,98.981,1
Be Here Now,Star River,,spotify:track:4PqMhMtaGWmI5oBSpbYKdM,201000,0.37,0.0982,5,-29.681,1,0.0281,0.973,0.837,0.0983,0.151,179.989,1
Into the Sun,chillchild,,spotify:track:7IkkA7rrKze0Acq7CRJEz8,165205,0.12,0.25,5,-20.235,1,0.0413,0.185,0.73,0.112,0.0306,149.79,1
Song of Ascents,By Lotus,,spotify:track:4KhXbiPa1xhEiMAyag5KgO,221357,0.26,0.183,7,-21.996,1,0.03,0.841,0.879,0.11,0.0896,85.675,1
Early Bird,Adam By Nature,,spotify:track:5hSbyGmtlbby8POW2w9yGp,278710,0.199,0.0372,8,-30.103,0,0.0324,0.989,0.945,0.124,0.117,88.666,1
Solitary minds,Monorie,,spotify:track:7jj1D2ltdxesJOy4n3Z6dg,239000,0.0769,0.0805,4,-25.778,0,0.0417,0.943,0.879,0.0873,0.0327,58.124,1
Euphrosyne,Arlette Leduc,,spotify:track:7arWoSrPeW1uiCGbCu0Igm,159750,0.208,0.00877,2,-33.476,1,0.0418,0.993,0.85,0.0949,0.0396,120.945,1
The Mist,Mont Real,,spotify:track:1VLSQX83qEPHSGXRw1J1Tu,281000,0.172,0.0103,2,-30.805,0,0.0515,0.981,0.951,0.111,0.0364,125.008,1
Motion,Matter and Energy,,spotify:track:5770s9jrliAaLofaywzQjf,215544,0.235,0.0706,2,-25.768,0,0.048,0.982,0.905,0.103,0.0377,61.433,1
Finding My Heart,Eleanor Arroway,,spotify:track:33M41CSsVz5cox18TOXqix,257529,0.127,0.0418,4,-27.12,1,0.0459,0.984,0.919,0.0801,0.141,67.017,1
Never Let Go,Galvic,,spotify:track:4pPQehDJIPMstBLVCzouTs,159295,0.366,0.224,3,-21.749,0,0.0392,0.969,0.915,0.111,0.131,199.962,1
Sphere,Jakob Ahlbom,,spotify:track:07CcNtxvGbffdU6wrwmqKq,200385,0.326,0.0971,7,-16.226,1,0.0337,0.976,0.951,0.0784,0.0389,74.724,1
Spiritual Awakening,Tejal Yann,,spotify:track:5hD7Ezq0E8nwz7z2xNMlVH,234382,0.0624,0.164,5,-22.92,1,0.0374,0.906,0.916,0.111,0.0396,66.259,1
Kraksöngur,Elvar Arngrimsson,,spotify:track:739tORL5uUtTH2cRpMDTpZ,136000,0.426,0.0719,2,-25.121,1,0.0359,0.832,0.828,0.105,0.0713,89.948,1
Past Lives,Sandfires,,spotify:track:72KilUGrpXNCPE0yWjcSmN,200000,0.0892,0.033,0,-26.898,1,0.0379,0.956,0.808,0.111,0.0442,70.99,1
Before Leaving,Gradient Layer,,spotify:track:0ulkiXChe3pH4UMxuTvXje,115494,0.204,0.0829,5,-25.513,1,0.0387,0.992,0.899,0.104,0.0469,86.135,1
Energy,Matter and Energy,,spotify:track:5gdW6VVL4UNnqtvGs5yyjJ,251145,0.173,0.0351,2,-24.935,1,0.04,0.87,0.892,0.11,0.157,69.246,1
Touch of My Soul,Eleanor Arroway,,spotify:track:7mBZGPbX8nmWRZfhityZda,231116,0.18,0.0545,0,-28.084,1,0.0312,0.981,0.962,0.0894,0.0506,71.586,1
For Emmabelle,Donato Manna,,spotify:track:6f096qqr3TLKBEoWxy8HPg,209500,0.194,0.0355,4,-28.246,0,0.0446,0.931,0.887,0.082,0.0604,66.56,1
Eternal Self,Arush Mandal,,spotify:track:5nkMUigFhTzLpvMkXI6kPk,265177,0.338,0.0144,11,-26.967,0,0.0345,0.98,0.967,0.0778,0.105,67.93,1
Llegan a Piscina,Efectos,,spotify:track:43s3yCJpcXkpnEkx5oz4o1,114048,0.182,0.000922,0,-34.903,0,0.0482,0.986,0.937,0.107,0.191,136.947,1
Atlas,Benny Bernstein,,spotify:track:1HNM54pHKFCSEflvDYZwGC,165921,0.309,0.0398,10,-25.703,0,0.0407,0.966,0.933,0.103,0.0381,61.693,1
Untitled,Jupiter Grains,,spotify:track:3tCBeat5YZBwLf61yoQJ9v,112312,0.209,0.0219,5,-25.95,1,0.0344,0.954,0.938,0.104,0.0358,78.336,1
Distant Glow,Rannar Sillard,,spotify:track:2aBYVl2d2RFAPbYlZ7rIUf,131316,0.199,0.045,0,-22.016,1,0.0385,0.913,0.93,0.11,0.0513,74.677,1
The Deepest Well,Lionheart,,spotify:track:2PGA57Sy2RDLAnO7azTXUS,194286,0.251,0.0433,1,-16.303,1,0.0412,0.93,0.922,0.0802,0.0754,70.23,1
Elba,Smith/Hill,,spotify:track:5snLmzdl7l5t4vSwG19sYG,151200,0.281,0.0279,7,-24.54,1,0.0395,0.98,0.909,0.109,0.0374,75.048,1
Serendipity,Kyle McEvoy,,spotify:track:5H8pSg8SL831H5jnZ4N9o8,132632,0.235,0.0466,9,-19.261,1,0.0417,0.975,0.924,0.0776,0.0793,78.674,1
Bathed in Her Light,Ebb & Flod,,spotify:track:6OvInFJHMMR0UoaEEDjZzA,166487,0.396,0.0474,10,-17.861,0,0.0416,0.965,0.777,0.112,0.043,120.082,1
Spirals,Liwia Antas,,spotify:track:2V44hSJNBbay5Xsxm5isjy,242250,0.399,0.192,0,-24.573,0,0.0277,0.751,0.934,0.107,0.577,79.983,1
Kohobodi Boy,Daniel Kadawatha,,spotify:track:4x4uXEc4LzgBMNu1MJGz6Y,163833,0.349,0.286,4,-17.224,1,0.0296,0.939,0.89,0.352,0.0818,79.947,1
The Room Within,The Aural Healer,,spotify:track:3wrWMQWCtBV8162VgCU2o2,185790,0.131,0.0177,0,-30.986,1,0.0371,0.992,0.953,0.0874,0.141,72.933,1
Another Mellow Morning,Spirits Of Our Dreams,,spotify:track:3Zo7qbx3AaRTfQBzrcYwy8,239427,0.395,0.0901,0,-22.02,1,0.04,0.988,0.843,0.113,0.0914,90.913,1
Vaggvisa,Nathanael Ekström,,spotify:track:2swOksshgCYLGAypm1fh1v,118500,0.41,0.0292,8,-28.891,0,0.0521,0.988,0.916,0.0952,0.131,56.194,1
The NIght Sky,Mont Real,,spotify:track:74BilO0zChICzNl6bXBFWI,178000,0.214,0.0398,8,-28.219,1,0.0409,0.979,0.95,0.0829,0.0386,62.662,1
Unleash,Spheres,,spotify:track:1n4ZnOc0Pyzf4zfRWdJ8P1,184504,0.127,0.0294,7,-26.194,1,0.0375,0.888,0.907,0.11,0.0391,82.207,1
Until Eternity,Mehdi Teyt & Rehla X,,spotify:track:5ErwsVte3OWoO9oyeVXPoT,158083,0.0867,0.219,5,-18.229,0,0.0415,0.697,0.971,0.0821,0.0389,179.983,1
Schwebend,Phillipp Vogler,,spotify:track:775dmuIRQojrplsns8VKen,218500,0.143,0.00679,10,-30.543,0,0.039,0.993,0.925,0.115,0.0624,62.001,1
Body & Soul,IFEELU,,spotify:track:2reANGLp6a9iZvh1Q6qIS7,175976,0.276,0.152,9,-18.501,1,0.0316,0.859,0.91,0.0994,0.0358,163.843,1
Glass,Augbell,,spotify:track:2yahGCO8917oAWa54ls2Rj,147046,0.32,0.0804,9,-23.797,0,0.0383,0.976,0.925,0.0739,0.123,49.975,1
The Cradle,Enlightment Spirits,,spotify:track:16fzJ5HF36qfBX0ttZad6m,124060,0.187,0.0391,1,-25.21,1,0.0452,0.907,0.88,0.106,0.0359,72.762,1
London Berceuse,Rand Aldo,,spotify:track:4TD21HmrfSXDEKnlxPBGXl,242528,0.277,0.0698,10,-20.013,1,0.0357,0.903,0.863,0.104,0.0381,115.948,1
Sirius,Light x Wave,,spotify:track:0NuBLfSrK0KYcE0djmBZkb,165333,0.222,0.0522,9,-23.393,0,0.0389,0.955,0.939,0.0933,0.0338,135.22,1
Here,Bon Bruit,,spotify:track:3N2PrGvzDbb1Fn80lv1gj1,201796,0.171,0.109,9,-18.478,1,0.0342,0.939,0.726,0.101,0.0672,63.009,1
Lonely Molecule,MVS,,spotify:track:5pDZOftc3EvBBkJWfNXcNn,207000,0.444,0.145,8,-18.403,1,0.0304,0.815,0.896,0.0724,0.0552,100.119,1
Ashes,Orchestrate the Universe,,spotify:track:6IcJ3IyAH3Q4In8bjGVP0W,131000,0.262,0.0513,3,-20.587,0,0.0431,0.925,0.872,0.104,0.15,77.242,1
Humilis Cicer,Fleurs de Son,,spotify:track:1sYKMOqw4fgn8jlHrlodmU,174825,0.0965,0.0164,11,-33.579,1,0.0395,0.993,0.949,0.122,0.14,88.562,1
Oasis,Yi Nantiro,,spotify:track:3wSBG6keI8IMWvaqlEbugZ,194085,0.5,0.183,1,-17.704,1,0.0378,0.961,0.892,0.0995,0.0431,122.851,1
Fortress,Everlight,,spotify:track:1pLbdZxfqP0jPqCbJB4A5N,200597,0.0907,0.0335,9,-25.092,0,0.0396,0.865,0.915,0.104,0.0725,82.928,1
Nebula,Evan Michael Brown,,spotify:track:0gfu11MNbGR6ljDPp69yq1,320500,0.16,0.125,4,-19.977,1,0.0385,0.985,0.901,0.0955,0.0319,70.628,1
Pending Mind,Dreamscaper,,spotify:track:7xC69b3ezFngpneuu7SVkU,256731,0.0695,0.032,3,-30.142,1,0.0422,0.931,0.834,0.11,0.137,74.699,1
Pampeano,Osno,,spotify:track:6TZtSaF9XUFlWBoDwYuqmR,267938,0.207,0.0485,4,-29.325,0,0.0366,0.89,0.928,0.114,0.0775,130.037,1
Cierra,Alter Ego,,spotify:track:7GyEcMfyfwhygUG5GclHT9,122539,0.278,0.0275,3,-35.711,1,0.0422,0.917,0.949,0.0889,0.0716,99.534,1
Adumbration,Adumbration,,spotify:track:7EOou80jtKNv4t6P5ZYp1h,230323,0.284,0.179,4,-17.185,1,0.0392,0.852,0.941,0.115,0.0357,129.875,1
Sun Gazer,Dreamscaper,,spotify:track:1EXOPJwnGEJfBnScmeaESH,270559,0.11,0.0176,5,-34.357,1,0.032,0.974,0.953,0.081,0.1,70.662,1
Moment of Clarity,Light Bin,,spotify:track:1h7XRTgZYY0TYDjYDnLfju,141581,0.18,0.18,1,-22.439,1,0.0324,0.917,0.94,0.112,0.0713,64.105,1
Safe And Sound,Burgundy Skies,,spotify:track:61nBe7BiDRiwqSNZfAjswA,169364,0.31,0.19,1,-19.914,0,0.0321,0.797,0.943,0.154,0.0392,109.99,1
Sunflower Sunset,Pim Miles,,spotify:track:3vPoUXeqlDaqHUx38pe7tb,205385,0.297,0.0641,5,-24.528,0,0.0376,0.878,0.887,0.104,0.086,181.629,1
Sidereus,Alma Grøtte,,spotify:track:1jp80qB36x0WCV1zPHRq31,207500,0.199,0.00966,5,-34.213,1,0.04,0.994,0.909,0.124,0.109,65.491,1
Chasing Love,Mondbery,,spotify:track:5HCMc28iow2u67EgxHejfZ,131277,0.28,0.0966,10,-25.846,1,0.0386,0.97,0.708,0.0968,0.112,94.254,1
Saudade da Gaia,Joep Beving,,spotify:track:5h7dYbvYfYUYb5PpFjsBXA,238720,0.275,0.126,0,-21.878,1,0.0323,0.949,0.903,0.0776,0.118,120.501,1
New Endings,Bon Vie,,spotify:track:2IAZza3wdiTYT8QtO0hbLv,188592,0.226,0.0315,0,-27.615,1,0.034,0.989,0.964,0.124,0.0381,91.988,1
The Second Moon,Lama House,,spotify:track:4sX9jVZrUiYAJmzKsezBpu,209178,0.184,0.234,2,-17.895,1,0.0352,0.789,0.931,0.0752,0.0552,62.247,1
Nog een nacht,Niel Hupkes,,spotify:track:6BWqIj8dGln3EDBRnBNXuW,228000,0.159,0.0159,2,-30.217,1,0.0363,0.99,0.912,0.108,0.0459,60.46,1
Celandine,Francesca Caroléo,,spotify:track:5ptMWCoMxUP5phRKZ5MyBx,173500,0.136,0.0152,7,-31.307,1,0.0494,0.991,0.911,0.0574,0.0376,70.955,1
Quadrants,Ookean,,spotify:track:0Q3G0y7cRXoje2e5EFDliS,191270,0.192,0.256,4,-19.744,1,0.0375,0.819,0.932,0.109,0.036,78.28,1
Elixir,Leyenda,,spotify:track:3qdcjaWIyUvivaO5lcpe0J,144955,0.188,0.183,0,-21.497,1,0.039,0.842,0.829,0.0888,0.039,84.593,1
Maha,William Edessa,,spotify:track:101yM8CCgt951q8cjslUOP,208000,0.211,0.193,9,-19.688,0,0.0448,0.993,0.939,0.0787,0.0382,68.173,1
Sangre,Pathos Humano,,spotify:track:6eck4C7AFDsmv8AAwozNa1,226000,0.18,0.103,5,-26.94,1,0.04,0.862,0.779,0.0903,0.0386,145.274,1
Moonstone Beach,Sheila's Disciples,,spotify:track:2EqyTHz6iFnmitFW3x1TiG,186503,0.178,0.0993,0,-23.445,0,0.0376,0.919,0.859,0.11,0.0352,72.554,1
Pisces,Agaton Simon,,spotify:track:1Ff9bSqXJkerZyKfBtLUNw,127671,0.258,0.0613,2,-25.435,1,0.0376,0.934,0.884,0.11,0.0584,124.693,1
Scorpio,Matteo Edesio,,spotify:track:5ymZVLbXYU9P9Dml5fGuXP,129941,0.265,0.0189,9,-27.237,0,0.0412,0.898,0.946,0.105,0.0365,123.446,1
Jupiter,The Boy And The String Machine,,spotify:track:2dwO1dTgjx6bDIxHldwFGT,219273,0.304,0.0131,0,-25.412,1,0.0469,0.905,0.918,0.101,0.059,124.921,1
Sunken,Aether,,spotify:track:3SOcuNzZfMTB20m3HD3Aw4,219000,0.205,0.0751,0,-26.112,0,0.0331,0.922,0.912,0.136,0.0336,84.07,1
Warmest Embrace,Dean Valio,,spotify:track:0Sn8lWeOkc5crNhOus3hw9,294545,0.171,0.0323,0,-23.442,1,0.0375,0.988,0.906,0.111,0.0351,72.005,1
Frontiers Are Where You Find Them,Trevor Kowalski,,spotify:track:0pYcmN2XmJSWNEvjgGFodh,193727,0.174,0.0368,0,-24.72,1,0.0341,0.938,0.852,0.111,0.0661,132.606,1
Roots,Jakob Ahlbom,,spotify:track:0mRk8OJgzQ6IATzJwEIJ9Y,213718,0.212,0.0629,4,-19.311,1,0.0352,0.968,0.921,0.121,0.12,139.819,1
Blue Adrian,369,,spotify:track:2OkJizCxI9w6iEiASlgp8x,187910,0.122,0.131,10,-18.123,1,0.0371,0.825,0.849,0.101,0.0716,78.917,1
Dreaming Deeper,Alex Couture,,spotify:track:4KPRqt53xnT2Hs2rDGKiRu,223260,0.175,0.0236,9,-32.695,0,0.0493,0.928,0.95,0.0651,0.0373,122.538,1
Bouncing Clouds,Sava Sol,,spotify:track:3mZprzE78ZgB9fPSNNb6GI,290286,0.165,0.0519,11,-30.887,0,0.0376,0.956,0.859,0.0971,0.0393,129.742,1
The Return Home,Daniel Kadawatha,,spotify:track:2oBeDHORDq9ZeQnuygW7jZ,168378,0.127,0.215,4,-19.073,1,0.0351,0.906,0.94,0.119,0.0541,88.382,1
Call for Desolation,Ed Shields,,spotify:track:2bqjTFu2VeFyk4EjP53ZzR,208993,0.413,0.14,4,-17.066,0,0.0335,0.775,0.721,0.121,0.159,84.824,1
Supine,Clifford Solum,,spotify:track:1jobGkripmhfeTzWOiZ1sZ,230250,0.141,0.0309,4,-30.912,1,0.0401,0.962,0.97,0.095,0.0536,76.112,1
Levar,Sebastián Escofet,,spotify:track:1WIzZ7Fb2qPbZeuQ6UHZ8R,123480,0.223,0.0983,1,-25.6,0,0.0515,0.991,0.86,0.0409,0.0642,121.927,1
Aquamarine,Crystal Fragments,,spotify:track:4PYGGaGGsxGOs6XYZz5I1Y,172525,0.263,0.0675,9,-24.308,0,0.0351,0.946,0.837,0.105,0.128,79.694,1
Light Pillars,Zoe Connelly,,spotify:track:2wwSUWVy8nttJ4htUbRAJc,160881,0.156,0.139,2,-20.979,0,0.0368,0.878,0.81,0.109,0.134,157.128,1
